"direction","line_name","org_name","dest_name","vech_name","weekend_status","day_of_year","time_of_day","non_neg_delay"
0,"M103","PARK ROW/BEEKMAN ST","E HARLEM 125 ST via 3 AV","NYCT_6049",TRUE,274,1348,58.85
0,"B44-SBS","NOSTRAND AV/AV U","SBS FLUSHING AV via NOSTRAND via ROGERS","NYCT_5352",FALSE,213,935,0
0,"Q84","ARCHER AV/153 ST","LAURELTON 238 ST via 120 AV","NYCT_8426",FALSE,230,537,0
0,"M4","W 32 ST/7 AV","WASH HTS CABRINI BLV via MADSON via BWAY","NYCT_6397",FALSE,214,1268,6.53333333333333
1,"Bx12-SBS","PARKING RAMP/ACCESS RD","SELECT BUS BROADWAY INWOOD","NYCT_5798",FALSE,279,610,0
1,"Q54","JAMAICA AV/170 ST","WILLAMSBURG BRIDGE PLZ","NYCT_7291",TRUE,176,1111,3.38333333333333
0,"Q20B","MERRICK BL/ARCHER AV","COLLEGE PT via MAIN ST via 14 AV","NYCT_4692",FALSE,160,822,6.41666666666667
1,"B9","KINGS PLZ/KINGS PLZ","BAY RDGE SHORE RD via AVENUE M via 60 ST","NYCT_756",FALSE,286,1141,0
1,"Bx31","VAN CORTLANDT PK E/E 242 ST","WESTCHESTER SQ","NYCT_7645",FALSE,167,1349,0.466666666666667
0,"M4","W 32 ST/7 AV","WSHNGTN HTS CLOISTRS via MADSON via BWAY","NYCT_3858",TRUE,232,1003,4.53333333333333
0,"B44","NOSTRAND AV/AV X","FLUSHING AV via NOSTRND","NYCT_7364",FALSE,292,964,7.96666666666667
1,"Bx19","SOUTHERN BL/BOTANICAL GARDENS","RIVRBNK PK via SOUTHRN via 149 ST","NYCT_5955",FALSE,181,730,2.7
0,"Q32","W 32 ST/7 AV","JACKSON HTS NORTHERN - 81 via ROOSVLT","NYCT_7389",FALSE,234,979,1.16666666666667
0,"Bx15","ST CLAIRE PL/W 125 ST","LIMITED FORDHAM PLZ via 3 AV","NYCT_5653",FALSE,214,408,0
0,"X7","ELTINGVILLE/TRANSIT CENTER","W MDTWN CNTRL PK S. via WEST ST via 6 AV","NYCT_2693",FALSE,216,537,0
1,"M79-SBS","E 79 ST/EAST END AV","SELECT BUS W SIDE RIVERSIDE DR CROSSTOWN","NYCT_5848",FALSE,237,646,0
0,"B25","FRONT ST / YORK ST","BWAY JCT ALABAMA AV via FULTON","NYCT_7139",TRUE,294,164,1.18333333333333
1,"B82","SEAVIEW AV/PENNSYLVANIA AV","CONEY ISLAND via FLATLANDS via KINGS HWY","NYCT_6813",FALSE,290,509,0
0,"B46-SBS","KINGS PLAZA","SELECT BUS De KALB AV via UTICA","NYCT_7326",FALSE,240,1232,0
0,"B83","GATEWAY CTR TERM/GATEWAY DR","BWAY JCT VN SNDRN AV","NYCT_6603",FALSE,293,533,10.9833333333333
0,"M15","PIKE ST/CHERRY ST","EAST HARLEM 125 ST via 1 AV","NYCT_6053",FALSE,237,632,3.58333333333333
1,"M1","MALCOLM X BL/W 146 ST","E VILLAGE 8 ST via 5 AV","NYCT_6769",FALSE,216,1046,12.9333333333333
1,"M5","BROADWAY/W 178 ST","LIMITED 31 ST 6 AV","NYCT_6416",FALSE,349,973,29.3833333333333
0,"X1","ELTINGVILLE/TRANSIT CENTER","W MDTWN CNTRL PK S. via CHURCH via 6 AV","NYCT_2528",FALSE,345,587,0
1,"Bx22","VALENTINE AV/E FORDHAM RD","CASTLE HILL ZEREGA AV","NYCT_1283",TRUE,287,968,3.3
1,"B44","LEE AV/FLUSHING AV","AVENUE X","NYCT_7361",FALSE,278,815,1.15
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION","BED-STUY WOODHULL HOSP","NYCT_4853",FALSE,226,253,2.56666666666667
0,"M72","WEST 66 ST/FREEDOM PL","EAST SIDE YORK AV CROSSTOWN","NYCT_5215",FALSE,221,798,0.15
1,"Q44-SBS","BOSTON RD/E 180 ST","SELECT BUS JAMAICA via MAIN ST","NYCT_6015",FALSE,229,1265,67.5
0,"S74","BRICKTOWN SHOPPING/CENTER","ST GEORGE FERRY","NYCT_8127",FALSE,153,847,0
1,"S44","ST GEORGE FERRY/S44 & S94","POST AV JEWETT AV","NYCT_8284",FALSE,277,1111,3.78333333333333
1,"Bx12-SBS","PARKING RAMP/ACCESS RD","SELECT BUS BROADWAY INWOOD","NYCT_5324",TRUE,288,958,0
0,"M15-SBS","1 AV/E 1 ST","SELECT BUS SERVICE 125ST via 1 AV","NYCT_1272",FALSE,297,649,31.6666666666667
1,"M86-SBS","E 92 ST/YORK AV","Select Bus Service Westside West End AV","NYCT_5867",FALSE,177,940,0
0,"B57","BEARD ST/OTSEGO ST","MASPETH FRESH POND RD","NYCT_7201",TRUE,301,917,12.3
0,"M55","STATE ST/WHITEHALL ST","44 ST 6 AV","NYCT_3919",TRUE,336,590,0
0,"M35","LEXINGTON AV/E 125 ST","WARDS ISLAND","NYCT_1286",FALSE,303,1011,17.5166666666667
1,"M101","ST NICHOLAS AV/W 192 ST","LTD EAST VILLAGE 6 ST via LEX AV","NYCT_5890",FALSE,282,488,3.56666666666667
0,"Q3","JFK AIRPORT/TERMINAL 5 AirTrain STATION","JAMAICA 179 ST STA 165 ST TERM","NYCT_4677",FALSE,304,1347,0.983333333333333
1,"Bx17","FORDHAM PLAZA/BUS TERMINAL","PT MORRIS 135 ST","NYCT_709",FALSE,160,707,10.5166666666667
0,"B9","SHORE RD/71 ST","KINGS PLAZA via 60 ST via AVENUE M","NYCT_451",TRUE,238,1351,0
0,"B38","TILLARY ST/CADMAN PZ E","LTD RIDGEWOOD CATALPA AV","NYCT_4447",FALSE,284,1164,1.93333333333333
1,"Q24","ARCHER AV/MERRICK BL","LFYTT ST PTCHN AV via ATLNTC AV via BDWY","NYCT_6599",FALSE,173,891,0
1,"B62","JACKSON AV/QUEENS PZ S","DOWNTOWN BKLYN FULTON MALL","NYCT_4562",FALSE,178,498,9.48333333333333
0,"Bx40","SEDGWICK AV/CEDAR AV","THROGS NECK FT SCHUYLER via TREMONT","NYCT_4798",TRUE,218,311,0
1,"Bx31","VAN CORTLANDT PK E/E 242 ST","WESTCHESTER SQ","NYCT_285",FALSE,170,351,0
0,"B43","LINCOLN RD/FLATBUSH AV","GREENPOINT BOX ST","NYCT_806",FALSE,341,564,14.45
1,"M60-SBS","LGA/TERMINAL D","SELECT BUS WEST SIDE BWAY - 106 ST","NYCT_5850",TRUE,239,669,1.18333333333333
1,"S78","ST GEORGE FERRY/S78","BRICKTOWN MALL","NYCT_8161",FALSE,349,851,1.68333333333333
1,"Q13","TOTTEN AV/CROSS ISLAND PY","FLUSHING MAIN ST STA","NYCT_4171",FALSE,156,1119,12.4333333333333
1,"B83","VAN SINDEREN AV/FULTON ST","SPRING CREEK GATEWAY MALL","NYCT_6808",FALSE,279,665,0
1,"Bx35","W FARMS RD/WESTCHESTER AV","WASHINGTON HTS GW BRIDGE","NYCT_7785",FALSE,362,349,1.05
1,"M104","CONVENT AV/W 129 ST","41 ST via BROADWAY/7 AV","NYCT_6722",FALSE,292,679,0.766666666666667
1,"B49","FRANKLIN AV/LEFFERTS PL","MNHATN BCH KNGSBRO CC via BEDFORD AV","NYCT_4236",FALSE,163,1019,4.76666666666667
1,"S46","ST GEORGE FERRY/S46 & S96","W SHORE PLZ via CASTLETON","NYCT_7034",FALSE,156,620,0.666666666666667
1,"X28","E 23 ST/BROADWAY","CONEY ISLAND SEA GATE via BROADWAY","NYCT_2466",FALSE,348,1079,2.86666666666667
1,"Bx3","W 238 ST/BROADWAY","WASHINGTON HTS GW BRIDGE","NYCT_8394",FALSE,303,1314,23.2166666666667
1,"Bx24","RESEARCH AV/AMPERE AV","HUTCHINSON METRO CENTER","NYCT_4414",FALSE,286,1163,0
1,"S40","ST GEORGE FERRY/S40 & S90","GOETHALS RD via RICH TR","NYCT_8211",FALSE,279,924,12.3666666666667
1,"Bx3","W 238 ST/BROADWAY","WASHINGTON HTS GW BRIDGE","NYCT_8391",FALSE,335,1195,2.58333333333333
1,"B39","WASHINGTON PLZ/LANE 1","ALLEN STREET DELANCY STREET","NYCT_4058",FALSE,223,460,1.68333333333333
0,"M103","PARK ROW/BEEKMAN ST","E HARLEM 125 ST via 3 AV","NYCT_5555",FALSE,215,1238,10.3
1,"B49","FRANKLIN AV/LEFFERTS PL","MNHATN BCH KNGSBRO CC via BEDFORD AV","NYCT_4607",FALSE,170,648,5.95
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION","BED-STUY WOODHULL HOSP","NYCT_6811",FALSE,228,392,0
1,"Q77","165 ST / BUS TERMINAL","SPRINGFIELD GARDENS 145 RD","NYCT_8406",TRUE,154,1101,16.5666666666667
0,"S79-SBS","MARSH AV/RING RD","SELECT BUS BAY RIDGE 86 ST STATION","NYCT_4276",TRUE,239,1230,0.466666666666667
1,"M15-SBS","E 126 ST/2 AV","SELECT BUS SERVICE HOUSTON ST via 2 AV","NYCT_1279",FALSE,174,501,8.61666666666667
0,"M7","AV OF THE AMERICAS/W 14 ST","HARLEM 147 ST via 6 AV via AMSTERDAM","NYCT_6751",FALSE,349,1117,44.3666666666667
0,"Bx40","SEDGWICK AV/CEDAR AV","THROGS NECK FT SCHUYLER via TREMONT","NYCT_4772",FALSE,177,125,0
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION","BED-STUY WOODHULL HOSP","NYCT_4835",FALSE,228,347,11.8333333333333
0,"M3","4 AV/E 10 ST","FT GEORGE 193 ST via MADSON via ST. NICH","NYCT_6700",FALSE,163,1373,0.15
0,"B38","TILLARY ST/CADMAN PZ E","RIDGEWOOD METRO AV","NYCT_4567",FALSE,360,689,7.81666666666667
0,"B44","KNAPP ST/SHORE PKY","FLUSHING AV via NOSTRND","NYCT_4588",FALSE,300,964,32.3833333333333
0,"Bx13","W 178 ST/FT WASHINGTON AV","3 AV","NYCT_8361",FALSE,226,517,0.3
1,"Bx12-SBS","PARKING RAMP/ACCESS RD","SELECT BUS BROADWAY INWOOD","NYCT_5307",TRUE,218,701,2.5
0,"M103","PARK ROW/BEEKMAN ST","E HARLEM 125 ST via 3 AV","NYCT_6075",FALSE,342,1288,0
0,"Q20B","MERRICK BL/ARCHER AV","COLLEGE PT via MAIN ST via 14 AV","NYCT_7428",FALSE,362,1310,0.816666666666667
1,"B8","ROCKAWAY AV/HEGEMAN AV","V A HOSP","NYCT_666",FALSE,352,1052,2.56666666666667
1,"B44","LEE AV/FLUSHING AV","SHEPSHD BAY KNAPP ST via NOSTRND","NYCT_7357",TRUE,217,1240,11.3
0,"B41","FLATBUSH AV/KINGS PLAZA","DNTWN BKLYN CADMAN PLZ via FLATBSH","NYCT_4954",FALSE,157,730,4.11666666666667
0,"B46-SBS","KINGS PLAZA","SELECT BUS De KALB AV via UTICA","NYCT_7337",TRUE,294,1061,5.98333333333333
1,"B52","PALMETTO ST/ST NICHOLAS AV","DNTWN BKLYN TILLARY ST via GATES","NYCT_7262",FALSE,276,763,0
1,"Bx2","SEDGWICK AV/FT INDEPENDENCE ST","MOTT HAVEN 136 ST via CONCOURSE","NYCT_4749",TRUE,350,1075,0
1,"Bx39","E 241 ST/CRANFORD AV","CLASON PT","NYCT_5815",TRUE,302,582,0
0,"Q58","PALMETTO ST/MYRTLE AV","LTD FLUSHING MAIN ST","NYCT_3976",TRUE,168,1045,0
0,"Bx26","W 205 ST/PAUL AV","CO-OP CITY EARHART LA via ALLERTN","NYCT_4541",FALSE,278,819,0
0,"M103","PARK ROW/BEEKMAN ST","E HARLEM 125 ST via 3 AV","NYCT_6073",FALSE,289,980,7.8
0,"M23-SBS","12 AV/W 23 ST","SELECT BUS EAST SIDE AVENUE C CROSSTOWN","NYCT_5926",FALSE,226,746,2.53333333333333
1,"Bx2","RIVERDALE AV/W 231 ST","MOTT HAVEN 136 ST via CONCOURSE","NYCT_5659",TRUE,295,610,0
1,"M55","W 44 ST/6 AV","SOUTH FERRY","NYCT_5202",TRUE,231,693,11.95
0,"B38","TILLARY ST/CADMAN PZ E","RIDGEWOOD METRO AV","NYCT_4565",FALSE,297,884,6.4
1,"Q5","FRANCIS LEWIS BL/SUNRISE HY","JAMAICA PRSNS-ARCHR via MERRICK","NYCT_8467",FALSE,285,638,0
1,"M14A","GRAND ST/FDR DR","ABINGDON SQ CROSSTOWN","NYCT_5566",FALSE,181,917,15.8833333333333
0,"M104","W 41 ST/8 AV","W HARLEM 129 ST via BWAY","NYCT_6648",FALSE,346,930,18.1666666666667
1,"M86-SBS","E 92 ST/YORK AV","SELECT BUS WESTSIDE WEST END AV CROSSTWN","NYCT_5824",TRUE,239,1006,3.83333333333333
0,"M60-SBS","BROADWAY/W 106 ST","SELECT BUS SERVICE LA GUARDIA AIRPORT","NYCT_5844",FALSE,276,1149,0.35
0,"M31","W 54 ST/11 AV","YORKVILLE 91 ST via YORK AV","NYCT_3950",TRUE,301,550,8.23333333333333
1,"B6","ROCKAWAY STATION/ROCKAWAY STATION","BENSONHURST HARWAY AV","NYCT_5094",FALSE,170,1146,18.2833333333333
1,"Q5","WEST CIRCLE DR /PARKING STRUCTURE","JAMAICA PRSNS-ARCHR via MERRICK","NYCT_4675",TRUE,287,937,4.18333333333333
0,"Bx9","E TREMONT AV/E 177 ST","RIVERDALE 262 ST","NYCT_4715",FALSE,230,1105,9.63333333333333
1,"M60-SBS","LGA/TERMINAL D","SELECT BUS WEST SIDE BWAY - 106 ST","NYCT_5842",FALSE,227,573,6.93333333333333
1,"M8","E 10 ST/AV D","WEST ST CROSSTOWN","NYCT_3806",TRUE,287,1250,11.55
0,"B14","EASTERN PY/UTICA AV","SPRING CREEK STANLEY AV POSTAL FAC","NYCT_6828",FALSE,233,1205,4.2
0,"M9","SOUTH END AV/ALBANY ST","KIPS BAY 1 AV - 26 ST via AV C","NYCT_3800",FALSE,229,572,0
1,"X27","E 57 ST/MADISON AV","BAY RIDGE SHORE RD via BROADWAY","NYCT_2482",FALSE,227,1194,5.38333333333333
1,"B7","SARATOGA AV/HALSEY ST","MIDWOOD CONEY IS AV via KINGS HWY","NYCT_6565",FALSE,228,747,3.73333333333333
0,"Bx28","VALENTINE AV/E 192 ST","CO-OP CITY EARHART LA via GUNHILL","NYCT_4097",FALSE,215,502,4.53333333333333
1,"Q58","41 RD/MAIN ST","LTD RIDGEWOOD TERM","NYCT_4532",TRUE,224,674,0
0,"B54","JAY ST/MYRTLE PLZ","RIDGEWOOD TERM via MYRTLE","NYCT_3977",FALSE,363,1149,2.51666666666667
1,"B6","LIVONIA AV/ASHFORD ST","LTD BENSONHURST HARWAY AV","NYCT_4889",TRUE,357,800,2.53333333333333
1,"Bx36","RANDALL AV/OLMSTEAD AV","LTD WASHINGTON HEIGHTS GW BRIDGE","NYCT_7710",FALSE,352,984,11.8333333333333
0,"B82","HARWAY AV/BAY 37 ST","SPRING CRK TWRS SEAVIEW AV via KINGS HWY","NYCT_6604",FALSE,297,794,5.86666666666667
0,"Q5","TEARDROP/LAYOVER","233 ST VIA MERRICK","NYCT_8444",FALSE,153,1102,3.31666666666667
0,"B62","BOERUM PL/SCHERMERHORN ST","LI CITY QUEENS PLAZA","NYCT_4051",FALSE,179,594,5.78333333333333
1,"Bx13","RIVER AV/E 150 ST","WASHINGTON HTS GW BRIDGE","NYCT_4382",FALSE,286,993,2.41666666666667
1,"M10","FRED DOUGLASS BL/W 158 ST","COLUMBUS CIRCLE via CENTRAL PARK W.","NYCT_6641",FALSE,360,968,0
0,"B9","SHORE RD/71 ST","FLATBUSH AV","NYCT_468",FALSE,157,29,3.28333333333333
0,"M42","12 AV/42 ST","UN - 1 AV CROSSTOWN","NYCT_6902",TRUE,218,1400,2.43333333333333
0,"S76","MILL RD/DEWITT AV","ST GEORGE FERRY","NYCT_7007",FALSE,227,460,0
1,"Bx38","BAY PZ/BARTOW AV","NORWOOD 205 ST STATION via GUNHILL","NYCT_8349",FALSE,335,589,8.68333333333333
1,"B83","VAN SINDEREN AV/FULTON ST","SPRING CREEK GATEWAY MALL","NYCT_4921",FALSE,173,1077,12.2833333333333
1,"M4","MARGARET CORBIN DR/CLOISTERS","MIDTOWN PENN STA via BROADWAY via 5 AV","NYCT_6633",TRUE,295,730,7.96666666666667
0,"B8","4 AV/95 ST","BROWNSVILLE ROCKAWAY AV","NYCT_434",FALSE,233,1189,0
1,"Q5","WEST CIRCLE DR /PARKING STRUCTURE","JAMAICA PRSNS-ARCHR via MERRICK","NYCT_8060",FALSE,241,997,0
1,"B6","ROCKAWAY STATION/ROCKAWAY STATION","AVENUE J CONEY IS AV","NYCT_4896",FALSE,352,1013,10.6166666666667
0,"B49","ORIENTAL BL/MACKENZIE ST","BD-STY FLTN ST via OCEAN AV via ROGRS AV","NYCT_4611",FALSE,303,983,3.83333333333333
1,"M11","BROADWAY/W 133 ST","WEST VILL ABINGDON SQ via 9 AV","NYCT_6419",TRUE,350,1420,51.3333333333333
1,"Bx5","PARKING RAMP/ACCESS RD","SOUTHERN BLVD WESTCHESTER AV","NYCT_6110",TRUE,288,1245,2.83333333333333
1,"B64","SHORE RD/MACKAY PL","CONEY ISLAND STILLWELL AV","NYCT_7166",FALSE,289,433,1.41666666666667
1,"M101","ST NICHOLAS AV/W 192 ST","LTD EAST VILLAGE 6 ST via LEX AV","NYCT_6063",FALSE,235,728,0
1,"Q85","WEST CIRCLE DR /PARKING STRUCTURE","JAMAICA PRSNS - ARCHR","NYCT_8467",FALSE,159,836,11.7666666666667
1,"Bx6","FOOD CENTER DR/MARKET ST","RIVERSIDE DR","NYCT_7806",FALSE,160,554,4.2
1,"M15","E 126 ST/2 AV","PIKE ST - DIVISION ST via 2 AV","NYCT_5641",TRUE,357,906,0
1,"M15","E 126 ST/2 AV","SOUTH FERRY via 2 AV","NYCT_5559",FALSE,223,396,4.48333333333333
1,"B6","LIVONIA AV/ASHFORD ST","LTD BENSONHURST HARWAY AV","NYCT_7184",FALSE,163,1270,2.75
0,"Bx32","LINCOLN AV/E 138 ST","KINGSBRIDGE VA HOSP","NYCT_688",FALSE,163,832,9.91666666666667
1,"M86-SBS","E 92 ST/YORK AV","SELECT BUS WESTSIDE WEST END AV CROSSTWN","NYCT_5824",FALSE,289,1375,0.7
0,"Bx2","LINCOLN AV/E 137 ST","KNGSBRDG HTS FT INDEP ST via CONCOURSE","NYCT_8364",TRUE,343,1144,0
1,"B25","ALABAMA AV / FULTON ST","DNTWN BKLYN FURMAN ST via FULTON","NYCT_7106",FALSE,279,1006,33.9666666666667
0,"M15","PIKE ST/CHERRY ST","EAST HARLEM 125 ST via 1 AV","NYCT_5642",FALSE,303,491,5.63333333333333
0,"B1","MACKENZIE LOOP (no G-A-R: use 300000)","BAY RIDGE 4 AV","NYCT_5073",TRUE,169,781,11.5166666666667
0,"Bx15","ST CLAIRE PL/W 125 ST","FORDHAM PLZ via 3 AV","NYCT_5604",TRUE,281,1340,20.35
1,"Q56","JAMAICA AV/170 ST","BWAY JCT VN SNDRN AV","NYCT_4810",FALSE,278,498,7.3
1,"B15","JFK AIRPORT/TERMINAL 5 AirTrain STATION","BED-STUY WOODHULL HOSP","NYCT_6625",FALSE,214,325,0
0,"B6","HARWAY AV/BAY 37 ST","ROCK PKY STA","NYCT_5118",FALSE,221,985,2.65
1,"X10","E 57 ST/3 AV","PT RICHMOND via NARROWS RD via GANNON AV","NYCT_2664",TRUE,350,1358,0
1,"Bx12-SBS","PARKING RAMP/ACCESS RD","SELECT BUS BROADWAY INWOOD","NYCT_5327",FALSE,234,686,0
0,"X2","MILL RD/EBBITTS ST","E MIDTOWN 57 ST via FDR DR via MADISON","NYCT_2882",FALSE,180,514,0
1,"B49","FRANKLIN AV/LEFFERTS PL","MNHATN BCH KNGSBRO CC via BEDFORD AV","NYCT_5043",FALSE,276,604,3.91666666666667
1,"B46","WASHINGTON PLZ/LANE3","KINGS PLAZA via UTICA","NYCT_4601",TRUE,154,847,21.7333333333333
0,"X1","ELTINGVILLE/TRANSIT CENTER","W MDTWN CNTRL PK S. via CHURCH via 6 AV","NYCT_2681",FALSE,342,817,14.75
1,"Bx10","RIVERDALE AV/W 263 ST","NORWOOD 205 ST STA","NYCT_4376",FALSE,152,554,1.06666666666667
0,"M100","1 AV/125 ST","INWOOD 220 ST via AMSTERDAM via BWAY","NYCT_8378",FALSE,234,866,0
1,"B67","SANDS ST/PEARL ST","KENSINGTON CORTLYOU RD","NYCT_489",FALSE,277,1288,0
1,"M100","BROADWAY/W 219 ST","E HARLM 1 AV-125 ST via BDWY via AMSTRDM","NYCT_4398",TRUE,337,1106,5.95
1,"B49","FRANKLIN AV/LEFFERTS PL","MNHATN BCH KNGSBRO CC via BEDFORD AV","NYCT_4605",FALSE,283,442,1.48333333333333
0,"Bx12-SBS","BROADWAY/ISHAM ST","SELECT BUS SERVICE BAY PLAZA CO-OP CITY","NYCT_4775",FALSE,163,478,4.56666666666667
1,"Bx7","RIVERDALE AV/W 263 ST","WASHINGTON HEIGHTS 166 ST via BROADWAY","NYCT_8369",FALSE,296,753,5.66666666666667
1,"Q44-SBS","BOSTON RD/E 180 ST","SELECT BUS JAMAICA via MAIN ST","NYCT_5989",FALSE,156,398,2.95
0,"B38","TILLARY ST/CADMAN PZ E","LTD RIDGEWOOD CATALPA AV","NYCT_3990",FALSE,355,582,0
0,"Bx11","W 179 ST/BROADWAY","W FARMS RD SOUTHERN BL","NYCT_7753",TRUE,280,708,0
0,"Bx39","SOUNDVIEW AV/STEPHENS AV","WAKEFIELD 241 ST via WHITE PLS RD","NYCT_1209",TRUE,358,1025,8.81666666666667
1,"B13","WYCKOFF AV/DE KALB AV","SPRING CREEK GATEWAY MALL","NYCT_7229",FALSE,275,814,3.36666666666667
1,"M31","E 92 ST/YORK AV","CLINTON 11 AV via 57 ST","NYCT_3825",FALSE,293,443,1.46666666666667
1,"M15-SBS","E 126 ST/2 AV","SELECT BUS SERVICE SOUTH FERRY via 2 AV","NYCT_1269",FALSE,276,922,10.7666666666667
0,"Q44-SBS","MERRICK BL/ARCHER AV","SELECT BUS BRONX ZOO via MAIN ST","NYCT_6027",FALSE,278,285,1.28333333333333
0,"Bx6","RIVERSIDE DR/157-10 RIVERSIDE DR","HUNTS POINT","NYCT_7805",FALSE,158,634,11.35
0,"S44","YUKON AV/KMART DWY","ST GEORGE FERRY","NYCT_4008",FALSE,341,550,0
0,"Bx16","E 206 ST/ROCHAMBEAU AV","PELHAM ROPES AV via MUNDY LA","NYCT_8351",FALSE,241,1113,0
0,"B6","HARWAY AV/BAY 37 ST","LTD EAST NY NEW LOTS STA","NYCT_5105",FALSE,292,1340,2.61666666666667
1,"M102","W 146 ST/MALCOLM X BL","EAST VIL 6 ST via LEX AV","NYCT_5876",FALSE,275,673,0
1,"M103","E 126 ST/2 AV","CITY HALL via LEX AV","NYCT_5648",FALSE,178,622,5.05
1,"B44-SBS","WASHINGTON PLZ/WASHINGTON PLZ","SBS SHEEPSHEAD BAY KNAPP ST via NOSTRAND","NYCT_5346",FALSE,300,734,22.65
0,"Q44-SBS","MERRICK BL/ARCHER AV","SELECT BUS BRONX ZOO via MAIN ST","NYCT_5909",FALSE,235,424,17.4666666666667
1,"B45","ST JOHNS PL/RALPH AV","DNTWN BKLYN COURT ST","NYCT_6614",FALSE,296,689,0
1,"B63","BROOKLYN BRIDGE PARK/PIER 6","BAY RIDGE SHORE RD via 5 AV","NYCT_489",FALSE,165,599,27.7666666666667
1,"M3","FT GEORGE AV/66 FORT GEORGE AV","EAST VILLAGE 8 ST via 5 AV","NYCT_6421",FALSE,304,579,0
0,"B20","POSTAL FACILITY RD/IN FRONT OF FACILITY","RIDGEWOOD FOREST AV","NYCT_3987",FALSE,290,1089,28.6833333333333
1,"Q83","227 ST/113 DR","JAMAICA HILLSIDE - 153 via LIBERTY","NYCT_6871",FALSE,356,1362,0.333333333333333
1,"Q12","NORTHERN BL/MORGAN ST","FLUSHING MAIN ST STA via NORTHERN","NYCT_4218",TRUE,224,495,0
1,"Bx7","RIVERDALE AV/W 263 ST","WASHINGTON HEIGHTS 166 ST via BROADWAY","NYCT_4376",TRUE,365,1089,0
0,"Bx11","W 179 ST/BROADWAY","W FARMS RD SOUTHERN BL","NYCT_305",TRUE,351,460,2.18333333333333
1,"B24","GREENPOINT AV/MANHATTAN AV","WILLIAMSBURG BRIDGE PLZ","NYCT_7244",FALSE,173,1015,3.25
0,"M35","LEXINGTON AV/E 125 ST","WARDS ISLAND","NYCT_1252",FALSE,165,841,15.6
0,"B68","STILLWELL TERMINAL BUS LOOP","WINDSOR TERR PRTCHRD SQ vi C I AV","NYCT_416",FALSE,241,553,0
0,"Bx10","E 206 ST/BAINBRIDGE AV","RIVERDALE 263 ST","NYCT_8359",FALSE,229,698,12.3
1,"B26","WYCKOFF ST/PALMETTO ST","DNTWN BKLYN TILLARY ST via HALSEY","NYCT_6494",TRUE,274,584,10.65
1,"M5","BROADWAY/W 178 ST","LIMITED 31 ST 6 AV","NYCT_6714",FALSE,338,827,0
0,"X22","HYLAN BL/BEDELL AV","E MIDTOWN 57 ST via N JERSEY via MADISON","NYCT_2768",FALSE,153,602,0
1,"Bx41","WHITE PLAINS RD/E GUN HILL RD","THE HUB 150 ST via WEBSTER","NYCT_5740",FALSE,277,1254,0
0,"M12","8 AV/JANE ST","MIDTOWN WEST - COLUMBUS CIR","NYCT_6741",TRUE,218,960,2.48333333333333
0,"X1","ELTINGVILLE/TRANSIT CENTER","W MDTWN CNTRL PK S. via CHURCH via 6 AV","NYCT_2687",TRUE,231,582,2.35
0,"M3","4 AV/E 10 ST","FT GEORGE 193 ST via MADSON via ST. NICH","NYCT_3847",FALSE,156,810,0.983333333333333
1,"M35","SUNKEN GARDEN LOOP/CHARLES H GAY CTR","HARLEM LEX AV - 125 ST","NYCT_3883",FALSE,156,513,0
1,"B6","LIVONIA AV/ASHFORD ST","LTD BENSONHURST HARWAY AV","NYCT_7158",FALSE,221,900,0
0,"Bx12-SBS","BROADWAY/ISHAM ST","SELECT BUS BAY PLAZA CO-OP CITY","NYCT_5309",FALSE,304,1178,13.0833333333333
1,"M96","E 97 ST/1 AV","WEST SIDE WEST END AV CROSSTOWN","NYCT_6709",FALSE,341,712,0
0,"B54","JAY ST/MYRTLE PLZ","RIDGEWOOD TERM via MYRTLE","NYCT_6574",FALSE,222,1382,0
1,"S76","ST GEORGE FERRY/S 76 & S86","OAKWOOD MILL RD","NYCT_8206",FALSE,229,727,4.05
0,"Q84","ARCHER AV/153 ST","LAURELTON 238 ST via 120 AV","NYCT_8417",FALSE,352,675,0.0833333333333333
0,"Q43","ARCHER AV/SUTPHIN BL","FLORAL PARK 268 ST via HILLSIDE","NYCT_6439",FALSE,304,644,3.41666666666667
1,"M22","GRAND ST/FDR DR","BATTERY PK CTY","NYCT_5231",FALSE,283,11,4.51666666666667
1,"B46-SBS","MALCOLM X BL/DE KALB AV","SELECT BUS  KINGS PLAZA via UTICA","NYCT_7312",FALSE,152,492,2.16666666666667
0,"Q59","BROADWAY/ROEBLING ST","REGO PARK 63 DR via GRAND","NYCT_7241",TRUE,225,717,7.68333333333333
1,"Q58","41 RD/MAIN ST","LTD RIDGEWOOD TERM","NYCT_6570",FALSE,173,474,0
0,"Bx30","E 206 ST/ROCHAMBEAU AV","CO-OP CITY EARHART LA","NYCT_4541",FALSE,228,1012,0
0,"M31","W 54 ST/11 AV","YORKVILLE 91 ST via YORK AV","NYCT_6739",FALSE,180,708,3.88333333333333
0,"M5","6 AV/W 31 ST","WASHINGTON HEIGHTS  GW BRIDGE","NYCT_6396",FALSE,283,1258,16.5666666666667
0,"S93","B ST/1 AV","LTD BAY RIDGE 86 ST STA via VICTRY","NYCT_8241",FALSE,279,757,10.8833333333333
